index,protein,ec
102,YMR093W,0.0031988205001130306
103,YBR081C,0.0022137530144286407
104,YJL207C,0.01570607494412553
105,YMR275C,0.006164309282040294
106,YOR201C,0.012034377010337606
107,YBL022C,0.020125639676053256
108,YHL007C,0.006258759022240082
109,YLR226W,0.0011317536784257582
110,YPL265W,0.002894432643077445
111,YPR178W,0.0008431060370763365
112,YGL003C,0.0019350085841814667
113,YDL084W,0.004015624424738668
114,YDL153C,0.057975592419200035
115,YPR184W,0.004397754980847678
116,YBR059C,0.0008270809010912307
117,YMR153W,0.00569549833197559
118,YCR066W,0.0018781000071981027
119,YDR099W,2.371466080382524e-05
120,YGL197W,0.057975592419200035
121,YLR442C,0.008764829402545285
122,YCR048W,0.020424498654303427
123,YOL062C,0.0007991226008036235
124,YDR477W,0.004664170632615472
125,YLR430W,0.022121627642909477
126,YMR005W,0.008073674909467156
127,YMR226C,0.05305904543227937
128,YGR159C,0.003709144422795326
129,YGL100W,0.01782998693682303
130,YKR060W,0.012069975505469024
131,YHR001W,0.001585256542658708
132,YPL029W,0.0009668669954957846
133,YHR033W,0.04474029425544527
134,YMR135C,0.005781399237484317
135,YOR326W,0.016182460246211616
136,YNL134C,0.004198220752598386
137,YER057C,0.0004819626187605353
138,YER100W,0.0051021163142905505
139,YBR049C,0.006330086251714827
140,YDL022W,0.006258759022240082
141,YER070W,0.014976826115999188
142,YDR473C,0.00021591015844503697
143,YGL111W,0.0813415726384321
144,YDR510W,0.0007101421028600594
145,YER009W,0.04592657738637212
146,YPL001W,0.0009519211403674193
147,YLR134W,0.019819118598612365
148,YBR083W,0.013866238791794586
149,YJL014W,0.02620961014444957
150,YNL250W,0.007724798929770871
151,YLR238W,0.0008111280080893117
152,YKL120W,0.006043647741084302
153,YJR062C,0.005331216503152019
154,YNL169C,0.006043647741084302
155,YPL013C,0.027232330476221946
156,YLR389C,0.01045531554903377
157,YJR140C,0.007434731096592391
158,YER027C,0.0037765020014641124
159,YPR119W,0.002148849543982974
160,YLR362W,0.0076520266836976715
161,YER023W,0.01123648520887784
162,YOR220W,0.015530260914836653
163,YNL180C,0.00028261605234755117
164,YPR085C,0.023687747896034752
165,YDR127W,0.024777347890294288
166,YML072C,0.0016708569247310576
167,YBR286W,0.00025420516039316454
168,YNL014W,0.06490249702580123
169,YDR106W,0.002894432643077445
170,YML100W,0.0026102406962678192
171,YJL005W,0.04187567253229829
172,YLR096W,0.019257021883746558
173,YJL095W,0.019515931274296208
174,YBR080C,0.03291093638137895
175,YNL210W,0.002713816972586756
176,YLL001W,0.05133366587799911
177,YNL160W,0.006737570019998299
178,YDR490C,0.002214872506817781
179,YOL005C,0.002558738057305125
180,YGL087C,0.0013087969332002125
181,YNL271C,0.002811125012340541
182,YHR165C,0.00952664173938151
183,YHR059W,0.01706494010653906
184,YKL099C,0.012069975505469024
185,YBR125C,0.048234028501799066
186,YMR285C,0.015313475342469343
187,YDR460W,0.008486044138719367
188,YPR167C,0.023347108045684982
189,YGL237C,0.023687747896034752
190,YCR008W,0.00022689136046308574
191,YBR187W,0.0054115763661092345
192,YDL112W,0.0007102889663903408
193,YOR089C,0.006762059483897175
194,YPL115C,0.00732958378453647
195,YDR113C,0.0003024292570277414
196,YIL129C,0.0012446476690098054
197,YGR196C,0.015384909677636692
198,YHR128W,0.0059330685597469785
199,YER111C,0.006297107328336181
200,YBR114W,0.0036678797547997806
201,YDR233C,2.5666041132476847e-05
202,YMR209C,0.0018689976181725067
203,YEL013W,0.00818523034567538
204,YOL016C,0.009993222907144573
205,YKL216W,0.0026462938561305905
206,YGL105W,0.05411092137936748
207,YFL022C,0.04332000375681919
208,YGL210W,0.0012973079326146248
209,YFR011C,0.004148696430063767
210,YGL019W,0.06599091742165022
211,YBL036C,0.0037780977791837065
212,YML102W,8.032673982872063e-06
213,YIL108W,0.0018395298391752689
214,YCR030C,0.00598592621454609
215,YKR096W,0.010660558188357925
216,YGL006W,0.0010062850400672052
217,YMR056C,0.02583733493142273
218,YGL213C,1.1901390271405714e-05
219,YOR335C,0.02665212370550755
220,YKL103C,0.0027633630860476157
221,YBL030C,0.015509182734354409
222,YDR175C,0.01706494010653906
223,YMR058W,0.012252599509746007
224,YHR066W,0.0653902806661767
225,YJL157C,0.007534878090581739
226,YBR094W,0.0009512155196118283
227,YBR203W,0.0005907581515443821
228,YNL223W,0.0007439402701126506
229,YHR086W,0.006330086251714827
230,YKR028W,0.06939243929047613
231,YFL053W,0.0007443524698751173
232,YOL102C,0.0027156548555063945
233,YPR040W,0.008658882269929303
234,YGL245W,0.08638145109052084
235,YBL029W,0.0015852565426587085
236,YLR153C,0.025752481231680485
237,YBR218C,0.02117676681035655
238,YPL003W,0.00021255207905037548
239,YIL078W,0.04227445131683856
240,YMR172W,0.048047145768586826
241,YNR035C,0.009732007040416636
242,YDR424C,4.3541531953333484e-06
243,YPR069C,0.025805758365498158
244,YPL129W,0.028390629258172557
245,YDR130C,0.014187992681635933
246,YDR240C,0.006330086251714827
247,YKR081C,0.08598847417627407
248,YDR482C,6.33996086785264e-05
249,YLR449W,0.021756505894940718
250,YJL069C,0.014456477133934
251,YML057W,0.013231995010650735
252,YLL034C,0.0017314473703319599
253,YLR267W,0.0007215918249255219
254,YNL090W,0.001569422286511404
255,YLR199C,0.0012417096352010872
256,YGL131C,4.60365012390534e-05
257,YGL207W,0.04976666400006779
258,YPR164W,0.006737570019998299
259,YER002W,0.030095949051866952
260,YLR336C,0.0042014690745509125
261,YFL033C,0.0012403019693932682
262,YLL027W,0.034655161263411186
263,YOL111C,0.0008013770952045114
264,YIL055C,0.00024828395084392407
265,YER075C,0.001225327051377519
266,YNL032W,0.0002887156190046589
267,YER132C,0.0027874200356097834
268,YDR131C,0.0014559509622897979
269,YER114C,0.0010243773131937976
270,YGL011C,0.0012417096352010872
271,YJL044C,2.7585087553241786e-64
272,YOR230W,0.039085000429073306
273,YHR020W,0.02386163661149025
274,YEL062W,0.0034008106327769933
275,YDL225W,0.003776697026178715
276,YPL179W,0.00022242447390632234
277,YBR145W,0.0013165241508480406
278,YNL099C,4.311323711755336e-06
279,YNL192W,0.0018922447750131775
280,YOL045W,0.0017130366109253323
281,YLL026W,0.0579407564442585
282,YGL171W,0.0031988205001130306
283,YGL220W,0.00035292319894218076
284,YOL100W,0.0032132982688694994
285,YGR262C,0.011370017426630899
286,YDR158W,0.02166944857119105
287,YGL137W,0.04381015175515442
288,YMR049C,0.08024959594515445
289,YPR124W,0.005128075777428806
290,YBR133C,0.0010349443374096522
291,YLR197W,0.04989261071859497
292,YDR398W,0.0042014690745509125
293,YJL164C,0.005194229144234943
294,YKL143W,0.057975592419200035
295,YNL138W,0.011227371508051039
296,YGL190C,0.0032508905400366003
297,YGR264C,0.026224805346271276
298,YLR287C,0.0010678563431577774
299,YPR122W,0.00299843393364824
300,YKL129C,0.0010233635497718966
301,YCL054W,0.03722138960782415
302,YER003C,0.01972764032612943
303,YJR061W,3.8580452158272944e-80
304,YMR201C,0.0005429960841182021
305,YJL001W,0.00453260381342168
306,YMR190C,0.0009064762945500123
307,YIR012W,0.0043684257651644956
308,YDR453C,0.0546746251844776
309,YIL104C,0.0013177198935680787
310,YIL079C,0.004019547168085675
311,YNL088W,0.006017221902387516
312,YOR351C,0.000847185356407885
313,YFR016C,0.0013272867809550409
314,YOR362C,0.010586557411488687
315,YOR303W,0.0016708569247310576
316,YGL216W,0.002786319839107687
317,YMR105C,0.046201820093958075
318,YER133W,0.054499719745115215
319,YBR228W,0.023347108045684982
320,YIL112W,0.0007830137661619399
321,YNL053W,0.0005688607454350338
322,YFL016C,0.0037208308565257484
323,YDL147W,0.03673530034480043
324,YDR299W,0.004447913359825236
325,YJR076C,0.004364806070045257
326,YNL038W,0.013859799902244023
327,YGL158W,0.0008530023414908013
328,YML088W,0.0009832311971006641
329,YHR170W,0.04373987435985907
330,YFR040W,0.008414031759269348
331,YBR139W,0.000607148161510311
332,YHR099W,0.037041953757187204
333,YGR154C,0.007576243353986954
334,YOR100C,2.097951868478769e-05
335,YOR145C,0.012069975505469024
336,YDL043C,0.006187564681242893
337,YNL132W,0.1038869580653669
338,YIL105C,1.2596886937642674e-05
339,YLR369W,0.020588081930838907
340,YML048W,0.005547126321945105
341,YJR074W,0.0010285281461698715
342,YJR064W,0.024762091435296674
343,YOL061W,0.0025871624354906588
344,YIL021W,0.01810978735506991
345,YBR025C,0.052346299036197905
346,YML056C,0.04160315130296275
347,YLR386W,0.011967428457532993
348,YBR063C,9.343179241031925e-05
349,YLR086W,0.004984356608793206
350,YMR239C,0.006330086251714827
351,YEL064C,0.000812131036703623
352,YML010W,0.0068955352167777255
353,YLR359W,0.0002470036067477308
354,YJL138C,0.09638547932152353
355,YLR309C,0.002811125012340541
356,YMR218C,2.2867828924381306e-64
357,YPR073C,4.331370306757766e-80
358,YLR129W,0.014456477133934
359,YPL262W,0.005984089531935711
360,YLR421C,0.006324598934506621
361,YNL181W,0.008721522593508743
362,YPL236C,7.185389012135315e-06
363,YDR427W,0.017841681773645958
364,YLR422W,0.001461696509880327
365,YHR115C,0.0015892324857354695
366,YBL076C,0.04552179280641555
367,YOL115W,0.004019547168085675
368,YNL093W,0.007610647351306405
369,YBR014C,0.00033286919583567956
370,YDR190C,0.028899241820006097
371,YOR276W,0.0026269784264263013
372,YOR191W,0.002047651976603594
373,YNL281W,0.009993222907144573
374,YGL017W,0.008073674909467156
375,YHR137W,0.001163901511914569
376,YLR216C,0.0540264023161074
377,YHR065C,0.023347108045684982
378,YNL055C,0.029636024365198084
379,YCL029C,0.0032808238438619347
380,YIL070C,0.06643312443058781
381,YDR071C,0.010136182597476336
382,YGL146C,0.010505558447792565
383,YOR014W,0.002626385536112608
384,YML058W,0.00533008347633947
385,YHR046C,0.0020017253915185253
386,YOL033W,0.00974462488128764
387,YGL121C,0.010713893412418981
388,YAL012W,0.01657217657375095
389,YMR019W,0.0013958607805028475
390,YJL117W,0.022313235705376112
391,YDL042C,0.0013008243636510853
392,YBR149W,0.018318342788594785
393,YMR117C,0.0009380783114640428
394,YKL007W,0.0013272867809550409
395,YBR121C,0.039703670688102675
396,YLR427W,0.020424498654303427
397,YDL116W,0.0008735582070118506
398,YPL150W,0.005170571302620841
399,YGR135W,0.0012417096352010872
400,YKL022C,0.02255961243193932
401,YLR413W,0.0026990958159643056
402,YKL048C,0.0004427440038276466
403,YDR432W,0.04714968205755584
404,YJL098W,0.05934133775394382
405,YDR465C,0.006901227991230744
406,YLR187W,0.017767121271341352
407,YLR222C,0.020323493908040773
408,YJL026W,0.05524443605723884
409,YJL106W,0.0002920112569447387
410,YDR343C,0.026692277089212697
411,YIL068C,0.005744648403298662
412,YBL016W,0.00121189165474514
413,YNL110C,0.01945114258812357
414,YMR196W,0.006901227991230744
415,YHR171W,0.002047651976603594
416,YOL133W,0.006991987136823287
417,YPL249C,0.003507182500770402
418,YBL017C,0.0043684257651644956
419,YOR054C,0.00047749295735640795
420,YOR073W,0.01179209273986107
421,YHR014W,0.0013916245119855394
422,YHR088W,0.003712695482200891
423,YOR125C,0.0008915389584969511
424,YKL166C,0.011088914173998363
425,YOL123W,0.009702991049722776
426,YLR409C,0.013096388856279733
427,YCL017C,4.726313942639289e-79
428,YFL002C,0.020588081930838907
429,YAL047C,0.0014894019156103217
430,YPR030W,0.0015002534179189818
431,YBR272C,0.001042477258824315
432,YAL049C,0.0011140483134762114
433,YER017C,0.0008723234649048641
434,YJL165C,3.330254029626909e-79
435,YPR160W,0.0789041354216505
436,YGL116W,0.002152963840862488
437,YMR229C,0.0635333512311522
438,YPL254W,0.0023291770607043456
439,YDR032C,0.02682673527648338
440,YMR155W,0.000812131036703623
441,YKL176C,0.02099265244843472
442,YOR155C,0.0007043649267258921
443,YLR276C,0.0003911207509149997
444,YNR053C,0.023347108045684982
445,YKL135C,0.008402168397294579
446,YDR091C,0.040832612112224116
447,YDR049W,0.0004819626187605353
448,YBR170C,0.0004819626187605353
449,YEL030W,0.029164558888353617
450,YDR388W,0.0192007784067577
451,YDL029W,0.041140635517035715
452,YBL066C,0.0021392248171202893
453,YLR397C,0.017737680574516784
454,YDR407C,2.758508762069324e-64
455,YBR079C,0.006425547299139239
456,YKL067W,0.05100386650945149
457,YIL147C,0.00041768501340926203
458,YBR227C,0.007907133601037097
459,YDL047W,0.05194940850911738
460,YML008C,0.04592657738637212
461,YHR122W,9.950294828309376e-05
462,YOL004W,0.01419045297223841
463,YMR303C,0.047014035481212094
464,YPR189W,1.3479740777620183e-05
465,YHR105W,0.00020290242388356942
466,YDR188W,0.023578106358472354
467,YDR142C,0.002288308344492439
468,YGR267C,0.058373107301194896
469,YOR215C,0.057975592419200035
470,YJL050W,0.003113281510877007
471,YCL030C,3.529791592763629e-05
472,YNL113W,0.05492351080006425
473,YHL039W,4.596563289863572e-06
474,YBL023C,0.02099265244843472
475,YNL213C,1.8703885564660323e-79
476,YGL070C,0.0009037995127058443
477,YFR003C,0.005159221050001184
478,YLR006C,0.0007769964035798556
479,YIL106W,0.006728748153024852
480,YDR129C,0.01570703341331033
481,YOL103W,1.1488755296703233e-79
482,YDR310C,0.0002951050498187769
483,YLR248W,0.0004690331835573323
484,YER089C,0.006297107328336181
485,YBL056W,0.01279104076706836
486,YOR144C,0.006311911939175018
487,YGL192W,4.0274704352213125e-05
488,YPL043W,0.04789899587717229
489,YHR208W,0.016395790697809155
490,YBR112C,0.0009742569957340093
491,YDL108W,0.009465636334721162
492,YMR318C,0.018712892564007513
493,YDR279W,0.01268558902073908
494,YPL170W,0.0004801505273126316
495,YKR055W,4.5135876745868486e-05
496,YDL013W,0.000555053519813212
497,YEL055C,0.058558202673863316
498,YPR033C,1.307375424451623e-05
499,YLR097C,0.0017328822483941722
500,YBL091C,0.002511356421322734
501,YER052C,0.014620187278038089
502,YBL046W,0.0015344758215642745
503,YPL194W,0.00022087548831663465
504,YJL076W,0.013328703236252218
505,YMR268C,0.001808806434277841
506,YLR291C,0.013130228357184108
507,YBL039C,0.01487043660375434
508,YBR039W,0.08012658903160495
509,YMR139W,0.0027874200356097834
510,YDR395W,0.0006306642249647836
511,YKL206C,0.0010901760239442162
512,YKL014C,0.05484112313236066
513,YAL029C,0.01314388325011684
514,YDR238C,0.01666473769546906
515,YGL195W,0.012417649911973548
516,YPR025C,0.009465636334721162
517,YER123W,0.007576243353986954
518,YIR034C,0.007607288061686257
519,YIL061C,0.010094733877629151
520,YHR074W,0.0023333081812854707
521,YNL175C,0.02437284220045288
522,YAL002W,0.005161467606709001
523,YFL007W,0.0013008243636510853
524,YDR212W,0.013297416113906512
525,YLR271W,0.023347108045684982
526,YER178W,0.007757464752887554
527,YLR081W,0.0043684257651644956
528,YMR319C,0.03885979856364319
529,YLR092W,0.0005411194143443487
530,YOR181W,0.0043684257651644956
531,YDL193W,0.0012316326842887113
532,YOR259C,0.0275581679089101
533,YHR024C,4.716392661076055e-05
534,YEL032W,0.02099265244843472
535,YBR242W,0.003712695482200891
536,YGR252W,0.0012494364075426138
537,YGR150C,0.034655161263411186
538,YBL064C,0.00012764092375179827
539,YDR219C,9.950294828309376e-05
540,YIL037C,0.04592657738637212
541,YIL076W,0.014338169261095705
542,YOR061W,0.08188244464815882
543,YDR006C,0.0010243773131937976
544,YCR033W,0.000812131036703623
545,YDR021W,0.005861032583902466
546,YPL259C,0.009051566660600228
547,YKL029C,0.015714818480714196
548,YGL068W,0.04421408546740849
549,YFL009W,0.0007518563720706249
550,YIL137C,0.003712695482200891
551,YKR038C,0.011370017426630899
552,YDR324C,0.0027665788232926034
553,YGR256W,0.041663572443293564
554,YPL140C,0.03608006514299281
555,YDR353W,0.02389566138377019
556,YHR030C,0.031041331561270303
557,YFL024C,0.008073674909467156
558,YKL113C,4.763802321272264e-05
559,YML095C,0.0041003772986440415
560,YMR108W,0.030532923408151797
561,YDL052C,0.023829004999045802
562,YCL035C,0.04592657738637212
563,YDR116C,0.02543788911349687
564,YPL226W,0.0021223078865830014
565,YDL156W,0.00044076599837697877
566,YOL078W,0.025962701335833446
567,YDL175C,0.005445670053986389
568,YBR017C,0.009522446003832421
569,YLR243W,0.003507182500770402
570,YER098W,0.0009127960038036253
571,YOL059W,0.006258759022240082
572,YBR129C,0.014385881083458455
573,YOL038W,0.0012417096352010872
574,YKL161C,0.001365915872251819
575,YDR023W,0.08745810691221709
576,YGL150C,0.0015634017704271356
577,YHR016C,0.0017448809586232852
578,YDR168W,0.0032885208452783947
579,YER167W,0.002599694089344748
580,YGR270W,0.005618204078779899
581,YLR106C,0.01785349187903148
582,YGR165W,0.003255231944134862
583,YPR191W,0.0357707002731712
584,YIL063C,0.00037524413574379175
585,YNR019W,6.282566303915445e-06
586,YLR313C,0.0010663307715150074
587,YEL024W,0.010053203699636295
588,YER126C,0.04219777974972868
589,YOR172W,0.00014505966395251635
590,YEL021W,0.00021130606708157773
591,YOR136W,0.027061095050044514
592,YAL036C,0.0018181832645516986
593,YDR313C,0.00034310232883181906
594,YLR133W,0.0027874200356097834
595,YAL017W,0.0010910743868498551
596,YHR102W,0.015368433001660672
597,YNL334C,0.007576243353986954
598,YIL062C,0.0064608838435431856
599,YMR146C,0.014620084099455434
600,YGL130W,0.011818474636353913
601,YDR480W,0.0143681274928158
602,YER043C,0.07480539843889278
603,YFR021W,0.0010665155525867622
604,YJR105W,0.01836705111205069
605,YJR035W,0.012181552224126497
606,YOL094C,0.012567404556878981
607,YOL149W,0.05797559241920005
608,YDR359C,0.0070638397861692605
609,YPR143W,0.012886981937764478
610,YOL087C,0.007179782035725508
611,YLL013C,0.06833721518888806
612,YHR179W,0.11394728916059685
613,YDR092W,0.0013087969332002125
614,YNL323W,0.00205176381740502
615,YGR250C,0.009774221348832391
616,YPL211W,0.028094127227718056
617,YLR347C,0.025314840686668526
618,YER091C,0.057754891406344086
619,YBR082C,6.240901079380722e-05
620,YBR205W,0.008978576142339873
621,YFR008W,0.0029428193099440454
622,YPR183W,0.005893370999381692
623,YDR174W,0.04051934494819818
624,YPR111W,0.00299843393364824
625,YGL023C,0.010431450337811845
626,YNL135C,0.03397550717949166
627,YPR187W,0.01516933919852499
628,YDL140C,0.007919228327089411
629,YAL019W,4.568777472753674e-05
630,YGL244W,5.2182315035872494e-05
631,YGL241W,0.007986288620321042
632,YJL087C,0.02859854257627162
633,YDR075W,0.0015344758215642745
634,YBL080C,0.00203872737631216
635,YJR041C,0.038242207661638446
636,YDR300C,0.005505058523088058
637,YGR161C,0.002626385536112608
638,YOR207C,0.02387799043092292
639,YBR109C,0.009566836479210932
640,YNR047W,5.1609712680273356e-79
641,YOR035C,0.0010233635497718966
642,YBR166C,0.020060239470920147
643,YKL205W,0.008099453315922494
644,YNL007C,0.033302299423912315
645,YMR167W,0.0006101936951213627
646,YOR329C,0.011925741536237282
647,YAR002W,0.006330086251714827
648,YGR240C,0.05690914108032286
649,YLR433C,0.00037911032642291815
650,YNL068C,0.0015634017704271356
651,YDR499W,0.0013165241508480406
652,YJL090C,0.0019055935242295527
653,YMR205C,0.018914546064767595
654,YIL156W,0.003507182500770402
655,YCL059C,0.03358339359358049
656,YOR042W,0.001461696509880327
657,YNL199C,0.0027874200356097834
658,YMR266W,0.04592657738637212
659,YOR023C,0.0008387877839458095
660,YIR002C,0.018228294763352533
661,YPL149W,0.00090693073158127
662,YPL078C,0.05366712929161847
663,YNL290W,0.009840367315263457
664,YDR283C,1.5344741727250836e-79
665,YNL103W,0.002247472003925159
666,YFR001W,0.08299541669837163
667,YPL153C,0.026457195573851646
668,YHR044C,0.01524018000418427
669,YLR186W,0.0032047001583721192
670,YHR027C,0.037722916995727024
671,YLR314C,0.004615456199923719
672,YOR353C,0.0002429304483737299
673,YDL148C,0.0009296061616656708
674,YNL189W,0.029121901348263982
675,YBL047C,0.06204562584536838
676,YGR253C,0.007173253344494283
677,YJL109C,0.06580819497520111
678,YKR014C,0.0029256561364024267
679,YGR054W,0.0025503304760266608
680,YML006C,0.005339514558123894
681,YNR065C,0.0043684257651644956
682,YDR416W,0.0021392248171202893
683,YDL113C,0.0007225838157650259
684,YDR449C,0.01096460917953464
685,YMR291W,9.643625012242849e-05
686,YPL104W,1.3495111472358784e-79
687,YGR130C,0.003709144422795326
688,YOR272W,0.08537640973442673
689,YEL056W,0.000758195022490217
690,YPR120C,0.0011317536784257582
691,YPL247C,0.0036469368250975575
692,YDR529C,6.240901079380722e-05
693,YJL045W,0.001461696509880327
694,YHR193C,0.0757915329251934
695,YOR057W,0.0007215918249255219
696,YNL244C,0.00978000576695268
697,YOR007C,0.001709012080059627
698,YHR005C,0.0030165792648968385
699,YMR323W,0.0005788100280797855
700,YDL188C,0.007963270828656216
701,YKL082C,0.02543788911349687
702,YIR003W,0.013859799902244023
703,YKL009W,0.02999260552258031
704,YOR017W,0.04379285388586139
705,YBR245C,0.00032464300862752806
706,YGR145W,0.08218768157276658
707,YLL029W,0.00035292319894218076
708,YOR232W,0.05516845213254622
709,YMR224C,0.006373932678604054
710,YML020W,0.02334710804568498
711,YDR098C,0.010400092267289617
712,YLR215C,0.0011502249958709018
713,YDL179W,0.0009870317873302793
714,YDL060W,0.08853073116436928
715,YDR239C,0.00974462488128764
716,YGR175C,0.0018285794074844488
717,YDR028C,0.01516577441220952
718,YPL151C,0.0013735102587136467
719,YHR188C,0.0005025249282299225
720,YBR281C,0.01959384406283575
721,YOR358W,0.023687747896034752
722,YNL260C,0.00032359916980317634
723,YGL004C,0.01561011453774326
724,YPR003C,0.02334710804568498
725,YKL012W,0.012069975505469024
726,YDR523C,0.00688261518346302
727,YMR284W,0.004088660165395916
728,YJR093C,0.015684260941731615
729,YMR092C,0.002553751878384593
730,YJR144W,0.08894951815480326
731,YHR199C,0.017203015309658187
732,YDR217C,0.00036934963840202015
733,YBL015W,0.06038877627224652
734,YLR109W,0.050488895069355055
735,YLR163C,4.716392661076055e-05
736,YHR112C,0.02117676681035655
737,YKL119C,0.0001808179612542338
738,YLR148W,6.648083477579553e-05
739,YKL212W,0.0018471349950609222
740,YPL040C,1.9482790896736362e-80
741,YJL115W,0.006297107328336181
742,YJL197W,0.011818474636353913
743,YDR001C,0.0010243773131937976
744,YJR022W,0.004040031954555666
745,YJR109C,0.043455578941286536
746,YMR022W,0.0011147283264750381
747,YNL308C,0.11194991159149098
748,YDR148C,0.006155160452615466
749,YPL146C,0.003113281510877007
750,YGR067C,0.0028610649749160025
751,YDL074C,2.9125701421301037e-66
752,YLR355C,0.028762610782882732
753,YLR231C,0.004447913359825235
754,YJL081C,0.026732231566239308
755,YOL012C,0.0037333361376790234
756,YPR115W,0.00974462488128764
757,YDR017C,0.0010243773131937976
758,YHR069C,0.006330086251714827
759,YML001W,0.004354449046989323
760,YPL050C,0.00044399621673947977
761,YLR002C,0.046064124425363895
762,YKR007W,0.0054115763661092345
763,YBR247C,0.06669515340317488
764,YDR198C,0.010611333954527678
765,YIL035C,0.06182190983196824
766,YGR047C,0.004715013000178086
767,YMR315W,0.0012662662216233716
768,YDR422C,0.022002504683818418
769,YML078W,0.011833044945236319
770,YHR114W,0.0043684257651644956
771,YCR088W,0.04853482263450685
772,YDR394W,0.0578860775723446
773,YPR108W,0.03280298952569399
774,YDR155C,0.0663052251924551
775,YDR341C,0.006689363569588557
776,YOR212W,0.004166532274913096
777,YGR187C,0.0008904611881804934
778,YDR097C,0.00013980276120755179
779,YER029C,0.00289465952088914
780,YLR450W,7.104141001190407e-05
781,YPR023C,0.006330086251714827
782,YPR054W,0.018954148698126266
783,YGL227W,0.001646124235387441
784,YGL141W,0.004280616049721655
785,YER012W,0.006012652520406926
786,YPR190C,0.02546666622292451
787,YDR226W,0.014245332795083275
788,YDR301W,0.010986923070298209
789,YGL016W,0.006130899448178879
790,YGL256W,0.030522155015069326
791,YMR120C,0.00342193393932319
792,YKL010C,0.004100830908511058
793,YER172C,0.004694393441382054
794,YDL111C,0.00289465952088914
795,YGR040W,0.015538142760457372
796,YDR412W,0.01990303394038529
797,YLR138W,1.1265864719849073e-05
798,YMR309C,0.009225082281119621
799,YGL058W,0.0007609211872407603
800,YLR016C,0.0010847542502700302
801,YLL039C,0.03166987415784739
802,YAR014C,0.054245360665262386
803,YLR306W,0.008309164902360177
