protein,score
YOR265W,0.8653880704353117
YPR062W,0.8651443008867886
YOR039W,0.8651299479775559
YER145C,0.8648663419063412
YER088C,0.8645259942385182
YML100W,0.8643753176594694
YEL042W,0.8643185298650722
YDR150W,0.8640988592319757
YGR254W,0.8634462414305442
YER063W,0.8633969103126683
YLL045C,0.8632189588284739
YAL030W,0.863078819131351
YGR240C,0.8629327092502821
YOR285W,0.8625558951300116
YFR053C,0.8623658540662656
YOR150W,0.8622305741875435
YJR094W-A,0.8621151731669978
YGR181W,0.8619845229112112
YIL136W,0.8619405477056585
YJL080C,0.8618780045922158
YER055C,0.8618449607380967
YBR072W,0.8617459084170646
YIL027C,0.8615501049430954
YBR221C,0.8614856614596378
YBR086C,0.8614157731517657
YJR008W,0.8613688704744169
YGR236C,0.8613163878187359
YLL041C,0.8612432091602604
YEL011W,0.8611898256930038
YOR276W,0.861115210181469
YOL111C,0.8610770013951947
YHR104W,0.8610611875555947
YEL031W,0.8609328939282153
YPR036W,0.8608535341167413
YBL022C,0.8607503685646363
YCR004C,0.8607210605984245
YPL234C,0.860711505885552
YKL190W,0.8604959148433927
YPL134C,0.8600853088690751
YDR258C,0.8600230938357047
YKL117W,0.8600192347975419
YHL020C,0.8599990589624683
YJR121W,0.8599650059788433
YJR019C,0.8599278511272032
YKL213C,0.859873191933239
YHR008C,0.8598260013853045
YGL076C,0.8597367993938153
YAL042W,0.8597146190533247
YNL085W,0.8596944802338647
YHR181W,0.8596807969886389
YKL007W,0.8595582870107543
YOR052C,0.8594317949215146
YDR272W,0.8594308342636785
YCR020C,0.8592385065815487
YLR219W,0.8591974971761903
YGR234W,0.8591485983408317
YMR012W,0.8591444438706418
YDR194C,0.8591007799379531
YOR374W,0.8590903454755178
YPR020W,0.8590807986546481
YDR377W,0.8590207990327142
YNL032W,0.8588279092216431
YGR061C,0.8588226809179633
YGL184C,0.8588223951907091
YDL168W,0.8588213251553746
YGL125W,0.8587938214282672
YPL031C,0.8587772602423697
YKL003C,0.8587117010585721
YGL228W,0.858618156262457
YEL027W,0.8586050411636443
YJR143C,0.8585936244844241
YOL155C,0.8585715879081668
YPR063C,0.8585635006421405
YBR068C,0.8585515079487953
YBR149W,0.8585238317397512
YHR143W,0.8584661270589384
YOR220W,0.8584240203320611
YIL070C,0.8583636466616508
YJL117W,0.8583624978740316
YDR070C,0.8583293286281634
YDR516C,0.8583119119328145
YDR153C,0.8582779940165411
YGL105W,0.8582586734359707
YOR355W,0.8581764400505195
YMR105C,0.8581634882622027
YGR124W,0.8580970591019235
YMR121C,0.8580815009719832
YDR115W,0.8579728609989565
YER053C,0.857947932952281
YML067C,0.8579223062871747
YDR511W,0.8579111272408406
YOR198C,0.8578663668234193
YBR169C,0.8577341688402895
YJL037W,0.8577223481334527
YNR036C,0.857644976352505
YKL160W,0.8576339722448603
YGR184C,0.8576303497640745
YGL231C,0.8575181271693754
YIL005W,0.8574829629971378
YGL026C,0.8574724426131081
YMR002W,0.8574318936493613
YBR207W,0.8573910734332804
YGR231C,0.8573765077714156
YHR135C,0.8573103325675742
YDR033W,0.8572861530779322
YMR038C,0.8572123042345404
YGR183C,0.8572086262329814
YHR097C,0.857119873842623
YBR043C,0.8570441584018549
YNL134C,0.8569465813056043
YBR095C,0.8569353720080543
YBR214W,0.8568979248973886
YIL047C,0.8568825922159757
YPL186C,0.8568741211166879
YLR354C,0.8567978409936282
YOR044W,0.8567887687019745
YBR082C,0.856758496410958
YNL016W,0.8567207032016244
YBR164C,0.8567081518646023
YNL277W,0.8566414598259032
YMR186W,0.8566130696833469
YDL214C,0.856483976168112
YDL198C,0.856406849831157
YDR011W,0.8563803787808825
YGR161C,0.8563298387884871
YML124C,0.8563106218329459
YBR052C,0.8563052447282985
YHR132C,0.8562842595960155
YMR322C,0.8562566272300426
YOR197W,0.8562499143848424
YDR418W,0.8562428872498856
YNL195C,0.8562423794998045
YBR039W,0.8562410370683792
YMR221C,0.8562313488967304
YGR127W,0.8561593591758547
YDR012W,0.8560870693677496
YAL060W,0.8560268447569713
YFL046W,0.856007752995883
YMR251W-A,0.8560070121998757
YLL067C,0.8559909345724221
YDR405W,0.855938162080428
YNL169C,0.8559219424804256
YKR093W,0.8559179267342925
YNL212W,0.8557973220730367
YDR476C,0.855790416059984
YNL055C,0.8557896761530971
YBR139W,0.8557217511647619
YOR120W,0.8556557366873657
YML132W,0.8556424663095956
YDL080C,0.8556288459440574
YOL081W,0.8556287399867526
YJR025C,0.8556276399069457
YJR070C,0.8556247396839265
YKL146W,0.8556114425644078
YJR052W,0.8555903852271569
YOR332W,0.8555440895540907
YDR099W,0.8554958831151912
YEL007W,0.8553836983728961
YER182W,0.855383308761311
YOR311C,0.8553730548939452
YDR322C-A,0.855333218420778
YDR225W,0.8552983109422168
YMR247C,0.8552808225044447
YNL281W,0.8552679412972527
YBR273C,0.8552581658303249
YDL173W,0.8552533944498424
YPL183W-A,0.8552419052545922
YFL041W,0.8552346163934033
YLR439W,0.8552309088670453
YPR133W-A,0.8552087549450831
YNL268W,0.8551364759544802
YDL181W,0.8551014379498515
YER103W,0.8550807256668994
YER083C,0.8550502975346849
YLR065C,0.8550092442350197
YGR031W,0.8549665279860811
YGR063C,0.8549611339477686
YCL057W,0.854936185702463
YLR312C,0.8549309958072966
YJR044C,0.8549017757440397
YBR151W,0.8548318665298864
YLR070C,0.8548150409242509
YDL160C,0.8547702231722978
YPL057C,0.8547138843015305
YJL042W,0.8546960796877425
YGL252C,0.8546670715993343
YDR368W,0.8546646040289037
YDL137W,0.8546585934984411
YDL171C,0.8546514357240338
YLR270W,0.8546379481092489
YLR152C,0.854604638427157
YKL142W,0.8546046192766711
YOR241W,0.8545960033729649
YMR205C,0.8545907401172176
YLR262C-A,0.8545298145644332
YHR161C,0.8544907176013593
YMR027W,0.8544881526363582
YJR085C,0.8544538663514667
YNL045W,0.8544342581311407
YPL271W,0.8543988630934878
YDL200C,0.8543960226022234
YOL060C,0.8543548631146567
YER030W,0.8542984787944268
YBR299W,0.8542946357238368
YMR110C,0.8542785765670968
YLL028W,0.8542547951109286
YGR193C,0.8542505779481137
YEL051W,0.8542180137955011
YNL321W,0.8541888424824767
YLR438W,0.854150916285551
YPR029C,0.8541434437359284
YKR097W,0.8541327099042597
YOR089C,0.8540995256580118
YML120C,0.8540971794470927
YLR372W,0.8540761498479305
YEL012W,0.8539974018993056
YNL239W,0.8539572584147889
YJL016W,0.8539367845298601
YOR369C,0.8539178092604381
YAL013W,0.8539070421989589
YGL147C,0.8538729436269408
YJR080C,0.8538324349458578
YDR007W,0.8537885195367229
YOR215C,0.8537773736233807
YKL150W,0.8537640240004253
YKL091C,0.8536930094301013
YMR241W,0.8536488041193109
YGR209C,0.8536434144978646
YDL116W,0.8536392503677804
YJL200C,0.8536043029437677
YNL064C,0.8535902162990804
YBR171W,0.8535735894983311
YBR241C,0.8535723879294184
YAR035W,0.8535647268034938
YOL071W,0.8535607293121126
YNR031C,0.8535477699566214
YDR277C,0.8535056383848277
YGL154C,0.8534945160380492
YPR127W,0.8534787489834885
YCR030C,0.8534688074886182
YLR193C,0.8534465136246009
YHR138C,0.8534317125764881
YFL048C,0.8534093323371839
YNL219C,0.8534079111632001
YBR302C,0.8534026205655002
YKL204W,0.8533697179433513
YER027C,0.8533448512914392
YPR131C,0.853342101785088
YIL088C,0.8533413777560367
YEL047C,0.8533315688724877
YHR091C,0.853315546786254
YER007C-A,0.8532999029351457
YLR133W,0.853226590115727
YCR033W,0.8532141964318518
YGR077C,0.8531847990170102
YJR074W,0.8531168581347398
YJR009C,0.8530754136975987
YKL026C,0.8530701779177648
YAL034C,0.8530554992332723
YLR253W,0.8530549438408467
YFR011C,0.8530450458320251
YDR158W,0.8530405446880154
YGR232W,0.8530296484499214
YGR281W,0.8530221004539511
YLL029W,0.8529835810086142
YBL047C,0.8529729307124944
YPL232W,0.8529430031172188
YNL080C,0.8529300271919441
YNL048W,0.8529294967815133
YBR001C,0.8529293648231223
YNR055C,0.852916334117242
YOR357C,0.8529133557893732
YPR166C,0.8529006986991652
YOR128C,0.8528978525631051
YDR298C,0.8528680408694536
YBL095W,0.8528556242952117
YKL057C,0.852845373591664
YHR021C,0.8528197996365907
YLR150W,0.8528148049530293
YOR323C,0.8528140568284354
YDL135C,0.8528034064437399
YNL009W,0.852765261653383
YPR073C,0.8527650786163117
YPL145C,0.8527469403707922
YKR065C,0.852735549760262
YOL012C,0.8527318534200683
YHR199C,0.8527299805477643
YDR408C,0.852714497678381
YLR205C,0.8526974706984998
YBR280C,0.8526886443591268
YGR088W,0.8526811122594629
YPL054W,0.8526743534966601
YLR083C,0.8526695261035674
YDR092W,0.8526682853192237
YOL049W,0.852654996624265
YDR253C,0.8526449362069546
YKL046C,0.8526426100901227
YAR015W,0.8526212885552762
YJR036C,0.8526174972799992
YLR337C,0.852610268775539
YER131W,0.8526054862055561
YER164W,0.8525948907196842
YBR050C,0.8525931012322973
YER065C,0.8525857817183066
YDL053C,0.8525767902445771
YPR026W,0.852522380537162
YKR007W,0.8525124976097559
YBL075C,0.8524876117819543
YDR090C,0.8524257189569742
YGL107C,0.8523593397190306
YIL033C,0.8523510044789613
YKL043W,0.8523335463638346
YGR106C,0.8523113121919111
YNL194C,0.852297129331606
YFR049W,0.8522950757665478
YNL027W,0.8522738558630301
YLR264W,0.8522522811468435
YKL207W,0.8522480468389513
YLR290C,0.8522301926949056
YLR297W,0.8521956578774381
YMR242C,0.8521919057286019
YNL030W,0.8521742126239424
YHR051W,0.8521649327939823
YNL180C,0.8521605361543817
YMR303C,0.8521585854811997
YLR301W,0.852139262213887
YDR512C,0.8521285229073104
YFL062W,0.8521235618382547
YMR191W,0.8521154010909577
YML004C,0.8521099664844725
YGR132C,0.8521077643474191
YGR276C,0.8521050480467749
YDR017C,0.8520933714484977
YDR502C,0.8520809131966761
YJL096W,0.8520737860253558
YML007W,0.8520584915312482
YHL031C,0.8520468833310284
YOR267C,0.8520435217230686
YOR204W,0.8520371241441063
YOL143C,0.8520320574416086
YDL130W-A,0.8520182800719157
YGL023C,0.8520015856398372
YPL188W,0.8519878780155894
YPL004C,0.8519762296431403
YPR184W,0.8519683898054367
YNL116W,0.8519564231873101
YOL002C,0.8519524911669433
YIL034C,0.8519502550664786
YJL217W,0.8519433037478237
YBR130C,0.8519351500756076
YOL036W,0.8519280549032107
YKL016C,0.8519248119817351
YFL021W,0.8519201608744412
YIL023C,0.8518514952342168
YFR006W,0.8518485226554984
YIL090W,0.8518300204090538
YKL179C,0.8518292910929435
YKL038W,0.8518064096007608
YNL067W,0.8518033959722944
YMR107W,0.8517814656504941
YHR121W,0.851779207272915
YJL151C,0.8517764329638038
YHR010W,0.8517726325403596
YDR479C,0.8517681680541193
YKL167C,0.8517506149561409
YGR255C,0.8517245121685424
YPL260W,0.8517061144809389
YEL036C,0.8516879199903757
YDR027C,0.8516808538107543
YPL148C,0.8516650160701555
YIR034C,0.8516561175093894
YOR348C,0.851650319190256
YJL140W,0.8516418640020786
YMR031C,0.8516303321222752
YDL047W,0.8516242106774801
YNL160W,0.8515940977075029
YJL189W,0.8515891858746455
YLR429W,0.8515534666428527
YPR075C,0.8515382553732536
YFR018C,0.8515318368306974
YMR215W,0.8515250027191333
YHR047C,0.8515219014714256
YGL173C,0.8515115818778041
YDR330W,0.851507052041564
YKR067W,0.8515054982122926
YKL053C-A,0.8514974750139072
YIL010W,0.8514963918565096
YOR043W,0.8514634948458606
YMR217W,0.8514488978653542
YDL222C,0.851448272043237
YBR210W,0.8514384065955026
YDR084C,0.8514194618497443
YHR108W,0.8514112062091019
YER024W,0.8514106230226958
YLR384C,0.8514078054974948
YMR099C,0.8513991945449332
YKR074W,0.8513927186887881
YJL068C,0.8513735638285095
YDR074W,0.8513728968393897
YDR155C,0.8513535653842931
YLL027W,0.8513495224447125
YOR141C,0.8513310202119214
YOL055C,0.8513264689107723
YOR327C,0.8513129634436233
YGR154C,0.8513077041202488
YPL159C,0.8512936772044772
YOL083W,0.8512819055959422
YNL117W,0.8512769101504888
YOR010C,0.8512757947999793
YNR037C,0.851243517164063
YLR304C,0.851234275535128
YOL043C,0.851233042611637
YER155C,0.851226944886708
YMR189W,0.8512265259486165
YBR264C,0.8512074478404785
YIL041W,0.8511997937535294
YKR009C,0.851182734574561
YNL004W,0.8511755106260266
YMR216C,0.8511439521282405
YDR140W,0.8511163714413058
YJR130C,0.8511002461123058
YMR067C,0.8510998992279035
YCL025C,0.8510973142363639
YDR357C,0.851095682441223
YDL040C,0.8510936505682938
YMR074C,0.8510791831461932
YLR050C,0.8510771364583148
YLL026W,0.8510714351921874
YPL171C,0.8510492072631498
YKL216W,0.8510461757091511
YIL030C,0.8510456065120087
YOL044W,0.8510405150058405
YLR362W,0.8510266911140365
YNL301C,0.851024146354913
YBR218C,0.8510104021227407
YHR071W,0.8509910568080018
YDR119W,0.8509819449639775
YDL019C,0.8509610397237958
YGR285C,0.8509554211153192
YLR419W,0.8509543321976997
YKR106W,0.8509447422649273
YGR149W,0.8509356205686875
YGL028C,0.8509281411652109
YDL048C,0.8509103122543942
YNL336W,0.8508838458921175
YBL015W,0.8508701713426443
YOR231W,0.8508633819067698
YBL038W,0.8508506945645689
YLR099C,0.8508468067183184
YHR087W,0.8508385328458732
YAL049C,0.8508331396829993
YML117W,0.8508188339719543
YLR120C,0.8508042598500197
YOL096C,0.8507998311827009
YBL099W,0.8507952705192873
YGL202W,0.8507933684352301
YDR423C,0.8507789840845611
YLR185W,0.8507724776035084
YER166W,0.8507684885880922
YOL051W,0.8507674046294637
YGL234W,0.850756588204369
YLR422W,0.850713694653532
YHR156C,0.8506972443542119
YKL002W,0.850692226159154
YKR031C,0.8506850890197482
YJR125C,0.8506768798950903
YCR037C,0.8506702285781205
YDR204W,0.8506664358601551
YAL017W,0.8506643751031409
YJL190C,0.8506588473053325
YJL183W,0.8506556900679296
YDL045W-A,0.8506552342925093
YAL029C,0.8506543750485979
YDL157C,0.8506532953274938
YBL017C,0.8506352562906806
YMR196W,0.8506326824536543
YLR113W,0.8506061661654402
YHR013C,0.850602676491748
YJR078W,0.8505993463976066
YHR205W,0.8505951979475465
YLR466W,0.8505843162420056
YJR105W,0.8505776439560965
YDL199C,0.8505764122366625
YJL115W,0.8505760720108798
YOL098C,0.8505733791332182
YLR189C,0.8505632676350618
YEL015W,0.8505579231980203
YPL179W,0.8505553924236144
YCL030C,0.8505470132793406
YDR296W,0.8505431948343857
YLR258W,0.8505192509534423
YHL032C,0.8505189977517246
YOR227W,0.850513073935282
YDR056C,0.8505008851043345
YOR212W,0.8504862610975666
YGL167C,0.8504752024800589
YHR146W,0.8504645405946197
YMR244C-A,0.8504509545895697
YNR033W,0.8504417529567617
YKL185W,0.850427440917046
YDL134C,0.8504274191594969
YGL084C,0.8504269642226938
YFL036W,0.8504188020025655
YMR169C,0.850413429959072
YOR317W,0.8504130280940645
YLL019C,0.8504084494855368
YBR294W,0.8504022882940026
YJR010W,0.8503898856913849
YLR001C,0.8503741488122156
YPL065W,0.850373253686736
YDL091C,0.8503723233811104
YBL101C,0.8503508273172037
YFL018C,0.8503331152187935
YHR064C,0.850325540579796
YJR077C,0.8503163338697332
YDR436W,0.850295602995603
YGR205W,0.8502881137238716
YHR060W,0.8502867136710969
YPL037C,0.8502544364057232
YKL187C,0.8502508221168382
YGR256W,0.8502499341219032
YML055W,0.8502406425213661
YML051W,0.8502226918819498
YHL024W,0.8502047145050742
YKR006C,0.8502001710505371
YPL078C,0.8501987960751197
YKL079W,0.8501944217388353
YDL010W,0.8501855204282392
YJR100C,0.8501820631577168
YBL103C,0.8501723299042582
YHR029C,0.8501649451232437
YGL051W,0.850147995576425
YKL064W,0.8501328551733427
YDL025C,0.8501322950054006
YDL170W,0.8501255749616223
YIL014W,0.8501231684841464
YER107C,0.8501035803122863
YKR028W,0.8501032175531299
YAL014C,0.8501010044104964
YNL066W,0.8500907003078825
YGL058W,0.8500791042957977
YCL008C,0.8500787634763596
YOR123C,0.8500785977687924
YHR041C,0.8500769078964316
YHL002W,0.8500654150886299
YOL052C,0.8500620631758821
YDR310C,0.8500550997052924
YPL101W,0.850045980808053
YLR370C,0.8500386073763719
YOR153W,0.8500372000459868
YPL111W,0.8500210909172652
YCR023C,0.8500168046481188
YGL067W,0.8500116771115349
YNL014W,0.8500109106774922
YPL110C,0.8500067502791183
YPL036W,0.8499950883051418
YKR080W,0.8499942491144616
YGL062W,0.8499863364288605
YIL148W,0.8499819924781622
YDR035W,0.8499464862876727
YBR097W,0.8499433868088886
YMR188C,0.849932539013263
YML042W,0.8499241014222543
YMR266W,0.8499134600769617
YPR037C,0.8499114245807428
YJL185C,0.8499072782120144
YER093C-A,0.8498783314384569
YHR006W,0.84986977604771
YDR028C,0.8498622425917173
YPL262W,0.8498564758953976
YER066W,0.849850619899949
YOR008C,0.849850053956897
YMR243C,0.8498366868378222
YDR463W,0.849832927649224
YHR174W,0.8498320258365235
YDR073W,0.8498266138999154
YMR119W,0.849820669350594
YOR164C,0.849819070818571
YML063W,0.8498016876251637
YER091C,0.8497974516425216
YDL100C,0.8497876237347033
YBL079W,0.8497718852830115
YNL153C,0.8497666526667076
YGR097W,0.8497626707404784
YGR250C,0.849762357272081
YNL071W,0.8497581857961198
YDR481C,0.8497538246633294
YDL056W,0.8497486318966451
YPL055C,0.8497318887277281
YER105C,0.8497309633627986
YNL121C,0.8497275886518515
