index,protein,ec
264,YIL091C,0.023612202312284863
265,YEL013W,0.0010315168316005563
266,YDL054C,8.07956943863733e-30
267,YOL016C,0.0021942677063724603
268,YGL105W,0.0007439703967436421
269,YHL025W,0.0009576896631394896
270,YBR131W,0.0003922013103154554
271,YPL137C,0.000446350767975285
272,YGL019W,0.008337299618336303
273,YJL203W,0.011360473139034127
274,YBL036C,0.0019619792977558065
275,YOL017W,0.0005000026197738523
276,YPL240C,0.00427217924648588
277,YLR315W,0.0018177240442632297
278,YGL078C,0.00025051490895957755
279,YBR156C,0.002440001330272831
280,YBL093C,0.003547734633276478
281,YOL142W,8.98544041323603e-05
282,YML102W,0.0025607936863125116
283,YIL108W,0.0008480562418471684
284,YGR178C,0.08298165325467376
285,YCR030C,0.0025974520498715527
286,YKR096W,0.0002225028582921891
287,YEL039C,0.0015800025961925318
288,YIL162W,0.00015179769501936973
289,YGL006W,6.448321815842487e-29
290,YKL028W,0.027218049309843336
291,YGL213C,0.014637213835520182
292,YGR214W,0.03064978049479516
293,YDR108W,0.003918478210999558
294,YOR335C,0.0006474031099201387
295,YBL030C,0.020092890006864192
296,YDR175C,0.005284269526718643
297,YBR171W,0.008574601946409098
298,YIR004W,0.0012622358916571932
299,YHR066W,0.009866909266600894
300,YLR210W,0.0002275027094501009
301,YKR022C,0.0011526997666907665
302,YBR094W,0.00046302271711056207
303,YNL223W,0.0016366247036406411
304,YDL075W,0.10327855305158098
305,YHR086W,0.0014496394236871942
306,YKR028W,0.04074944483299616
307,YGR248W,1.3179807304044364e-29
308,YGL245W,0.025579274395492506
309,YHL033C,0.1048423851349007
310,YDR123C,2.0898613634753378e-29
311,YDR489W,4.890003400713293e-08
312,YEL044W,0.0006113942118482184
313,YLR153C,0.006175418203975031
314,YBR218C,0.0021933561647551705
315,YMR075W,0.016001059208417434
316,YMR172W,0.00036795944535186965
317,YNR035C,0.004570469536143289
318,YDR424C,0.0010165727487264043
319,YPR069C,3.4905695889340326e-29
320,YPL129W,0.014359158819037578
321,YMR132C,0.0001401767592502318
322,YDR337W,0.005158022184758256
323,YKR081C,0.0897573082410765
324,YPR171W,0.050066776218914186
325,YJL011C,0.005427581095499159
326,YDR482C,0.006740590502430846
327,YLR449W,0.05738681877271835
328,YDR179C,0.0002203844765227449
329,YJL069C,0.0006385635514927826
330,YML057W,0.0024901510202949327
331,YLL034C,4.536184611394768e-06
332,YLR055C,0.0057430338944486365
333,YLR333C,0.005549455352351638
334,YDL103C,0.0016489951489280545
335,YLR342W,0.06137177378472576
336,YNL252C,0.0011186874433923898
337,YLR199C,0.0004468485412966143
338,YGL207W,0.018543041107252786
339,YGL055W,0.04457933877392395
340,YKL122C,0.0015055859203879044
341,YPR164W,0.0017695911328959374
342,YLR336C,0.0006880632873785908
343,YGR006W,0.0015452575457036203
344,YLL027W,0.0006431763765069975
345,YOL111C,9.38081855230074e-30
346,YIL055C,0.00024110183408420618
347,YMR048W,0.0007094293610651304
348,YNL032W,0.0008636529204384072
349,YGR074W,0.006442087484404662
350,YER132C,0.0006794016901811029
351,YNL225C,5.357825084555908e-30
352,YML034W,0.0009326200054889772
353,YDR318W,0.0015452575457036203
354,YGL011C,0.002864313738260983
355,YPL152W,0.000890380623176767
356,YJL044C,0.001484134373139139
357,YGR048W,0.0005257912290896128
358,YOR230W,0.0005002473985043184
359,YDL225W,0.004377404361883066
360,YDL125C,0.0002398904795372024
361,YOR091W,0.013722604087904587
362,YPL179W,0.0015019403216635448
363,YNL099C,0.0008636529204384072
364,YDR121W,0.02595721727878218
365,YHR063C,0.00032902919118909217
366,YOL045W,0.00049040538849678
367,YGL175C,0.002751039526759903
368,YLL026W,0.0143247186420473
369,YKL018W,0.019491773718644093
370,YMR236W,0.006490948016787814
371,YGL229C,0.00015109154094654096
372,YLR192C,0.01282906561114423
373,YGR262C,0.0005316566433885601
374,YIR022W,0.027577813938486823
375,YPL223C,0.0002225028582921891
376,YGL137W,0.009360206550457375
377,YMR049C,0.004072342214182006
378,YJR121W,0.00016729777955143898
379,YBR133C,0.0004730177672517667
380,YKL060C,0.059045420776803914
381,YLR197W,0.038294171126449346
382,YGL025C,0.0030120615926246966
383,YDR398W,0.0011784422425424822
384,YDR439W,0.003194095571869721
385,YER050C,0.005121135982909166
386,YJL164C,8.17013983625136e-05
387,YKL143W,0.004408816272664386
388,YGL190C,0.015153415502044944
389,YKL124W,0.0007534760538968101
390,YJL217W,1.992712627946737e-29
391,YOR242C,9.911298435010057e-05
392,YGR264C,0.00013433527129858992
393,YLR287C,0.0007417814377466764
394,YKL129C,0.00016001175077511707
395,YCL054W,0.03934490772262868
396,YER003C,0.0022659212983683515
397,YGL147C,0.0738210850641765
398,YDR118W,0.00011671937559958035
399,YMR201C,7.90309089744245e-05
400,YJL001W,8.62595986596273e-05
401,YKL052C,0.0008146081019843334
402,YGR171C,0.000190466258549052
403,YBR148W,0.000983598743149385
404,YHL001W,0.10923414253084263
405,YIR012W,0.000804610815745447
406,YDR453C,0.00015998055516453335
407,YIL104C,0.000387294192081775
408,YOR070C,0.01710814708315634
409,YNL088W,0.05504607427286192
410,YOR362C,0.0012033469225602663
411,YNR033W,0.0002225028582921891
412,YOR303W,1.853276699128195e-29
413,YLR102C,6.281413450576277e-06
414,YPR162C,0.04873128095800859
415,YMR105C,0.00024287407081274628
416,YER133W,0.008524281212634311
417,YGL108C,0.0019729624159513055
418,YLR132C,0.0001635437842115364
419,YBR189W,0.08318153358271496
420,YIL112W,0.004018854590840071
421,YFL016C,0.042897880198660615
422,YDL147W,0.005677602597451299
423,YDR299W,0.03478314684490068
424,YOR196C,0.0014096634015123071
425,YNL233W,0.0005035974621495345
426,YJR076C,0.004343387680803317
427,YGL158W,0.0009332542446827075
428,YGL127C,0.003131684960745987
429,YGL123W,0.09306252673622067
430,YBR222C,0.011404993981089163
431,YML124C,0.00231255538220122
432,YFR040W,0.0002654624766954873
433,YBR139W,0.0018020449881512276
434,YPL154C,7.728018169106743e-05
435,YKL003C,0.0014900933498013167
436,YHR099W,0.011005222856102054
437,YHR207C,0.00024110183408420618
438,YAL051W,0.0023218437330503466
439,YGR128C,0.0029639421813162214
440,YDR207C,0.0025456358123166958
441,YNL082W,0.004202044088864319
442,YDL005C,0.0030764972120981265
443,YDL131W,0.020240276121085726
444,YGR274C,0.005651871258353893
445,YMR071C,0.0004402438811271463
446,YDL043C,0.012931762159459528
447,YHR103W,0.0009185212968889363
448,YLL023C,0.002562697509349185
449,YHR021C,0.025822568955166467
450,YNL132W,0.008574794255911875
451,YIL105C,0.03967771520916177
452,YLR107W,0.004975653277661138
453,YOL061W,0.000989169739579214
454,YMR255W,0.002789342224045327
455,YCR047C,0.0030338382512964256
456,YLR435W,0.01556127177051331
457,YOR269W,2.912209473744892e-05
458,YIL021W,0.012317028352063794
458,YIL021W,0.0016154706404661132
459,YFL023W,0.009869000818811478
460,YML056C,0.00020349561658833493
461,YHR187W,0.0012065149155451754
462,YLR086W,0.0002842959729751615
463,YIR025W,0.004395190011508548
464,YGR084C,0.0024892470975833914
465,YMR123W,0.013151684736366642
466,YML010W,0.03915975542422716
467,YFL034C-A,0.03186925820898364
468,YJL138C,0.009941275622419766
469,YJL140W,0.04074944483299616
470,YLR094C,0.03519879690080392
471,YBR122C,2.0762755115119732e-29
472,YKR072C,0.0005269893091655758
473,YHR185C,0.0067676109506425094
474,YGL043W,0.013460813991834708
475,YLR129W,0.0003458184980277472
476,YPR020W,0.004641454540859576
477,YLR421C,0.00016131836290055369
478,YDR478W,0.0019797599008528274
479,YIR010W,0.00024311800771908222
480,YNL181W,0.00037295018753650774
481,YNR034W,0.004444926041661871
482,YGL203C,0.006763208966987803
483,YDR427W,4.3698288057612245e-06
484,YLR190W,0.013154350407712663
485,YER035W,0.05830977251842493
486,YER074W,0.001630459606585867
487,YER016W,0.00023074537036974009
488,YBR067C,0.07028222194907403
489,YGL030W,0.006941219836909194
490,YOL115W,0.0024344991738631857
491,YJL137C,0.007664944790144902
492,YBL076C,0.0011206883100339739
493,YGR020C,0.009754550402087383
494,YDR190C,0.00030030663542917013
495,YOR276W,0.008618444005422091
496,YLR305C,0.0002225028582921891
497,YNL281W,0.0007479603142810297
498,YDL055C,0.011302381831532106
499,YHR090C,0.0006794325763539576
500,YKL179C,0.0033583579683087645
501,YLR216C,0.01619697412258208
502,YDL115C,0.09130997142322884
503,YJL190C,0.0003907307962721938
504,YOR162C,0.003926125993426571
505,YJR031C,4.301083650984151e-05
506,YOR132W,0.0004671691438348113
507,YLL060C,3.4303903061007177e-06
508,YIL020C,0.05692148308897312
509,YNL055C,0.0010162410115691258
510,YCL029C,3.09063361555093e-29
511,YDR246W,0.01249316749564378
512,YLR115W,0.025863388483473984
513,YIL070C,0.0016115951062888642
514,YDR071C,0.0035678661844091865
515,YOR014W,0.006389697995512779
516,YDR392W,0.012454313297040493
517,YNL136W,0.0008877671809928011
518,YLR114C,0.001011773810038726
519,YBR289W,0.006638214521039824
520,YPR045C,0.000581015612977726
521,YBR107C,0.0003508727581115017
522,YKL072W,0.0011216061804676658
523,YOL033W,0.03044242261746115
524,YJR010C-A,0.0015821491070740256
525,YGL121C,6.220025515008182e-05
526,YAL012W,0.0002225028582921891
527,YMR019W,0.009848211673340025
528,YJL117W,0.004852554182566133
529,YCR060W,0.0015283065107461787
530,YDL042C,0.001655049043319174
531,YMR117C,3.998241909430237e-29
532,YDL069C,0.0029051214313700158
533,YKL126W,0.0022013042773334434
534,YDL116W,0.00033760532466260517
535,YKL061W,0.00013099107726512174
536,YPL084W,0.004605383536412169
537,YPL150W,8.8565668868009e-05
538,YGR135W,0.00022690988491142286
539,YKL022C,7.266470868232668e-05
540,YMR099C,0.004009312408448284
541,YDR234W,0.009854020262865726
542,YMR240C,0.07947861905698485
543,YDR432W,0.07553229117973885
544,YNL069C,3.389377962260124e-05
545,YMR067C,0.0003404342388123733
546,YJL098W,0.0005267764017498226
547,YDR465C,0.09727294137771639
548,YGL076C,0.04236449837720435
549,YKL023W,0.004012327413957639
550,YBR073W,0.0005565058762995372
551,YBR248C,0.0025223277756664833
552,YDR452W,0.0002764467183448573
553,YPR114W,0.0005498726280420776
554,YNR011C,0.07034083968752015
555,YIL133C,0.003918735726225454
556,YLR187W,0.0006385635514927825
557,YLR222C,0.00032953261338533325
558,YLR090W,0.0012885553485568108
559,YJL026W,0.00036971047765440896
560,YMR021C,0.035671664143307746
561,YHR097C,0.0008549558389864002
562,YBL016W,0.0005767188381433493
563,YNL071W,0.015736703295871294
564,YNL110C,0.0011540861214479237
565,YGR116W,0.0021053164086021147
566,YMR196W,0.00028518194103336475
567,YOL133W,0.0011745957029241753
568,YPL227C,0.00024162964730787021
569,YPL249C,0.04384950439722762
570,YBR048W,0.0008891254501484346
571,YKR086W,0.004838423693445754
572,YBR251W,0.0002225028582921891
573,YBL017C,0.003797662151076936
574,YML017W,0.0015902200572644421
575,YNL049C,0.0012026674388381133
576,YGL194C,0.0016967994703591912
577,YHR042W,0.0006385635514927825
578,YLR409C,2.5292785220896288e-05
579,YCL017C,0.00478677398989847
580,YKL040C,1.4349879523638764e-05
581,YDR235W,0.0006023697187191563
582,YDR059C,0.0011539995531076206
583,YHL008C,0.00023005419402096923
584,YAL047C,0.0119268088008759
585,YBR258C,3.212534558366385e-29
586,YGL232W,4.890003400713293e-08
587,YDR013W,0.0008918636834327799
588,YDR405W,0.0032259400070561604
589,YNL059C,0.0008337669709834073
590,YNL224C,0.001105995323249213
591,YMR110C,0.0010243697100690554
592,YPR160W,0.000323434638473291
593,YGL116W,0.0658572593877697
594,YMR229C,0.0015713152189968482
595,YLR095C,0.0014327879565739048
596,YGR123C,0.00046239333782939154
597,YDR380W,0.00208227030388478
598,YGR179C,2.048106023726447e-28
599,YNL234W,0.0068615916745850035
600,YPL254W,2.5754008243057147e-29
601,YOR373W,5.253799559202681e-29
602,YGL155W,0.00559268960364274
603,YDR362C,0.008206064790449203
604,YLR276C,0.04604349946617407
605,YOR369C,0.015036518245782464
606,YNR053C,1.1275267633297135e-06
607,YIL098C,0.0030127337619731817
608,YKL135C,0.0014338015328459774
609,YDR091C,0.0008054148807003228
610,YDR049W,0.00039842627650786284
611,YDR063W,0.004388089252674629
612,YDR485C,0.0002826826578315493
613,YBR170C,0.024239278597833463
614,YEL030W,0.00033551464177954506
615,YLR381W,0.0018564627017420585
616,YER159C,0.002973354379184283
617,YFR037C,0.0002396258092255545
618,YDR388W,5.91946255068535e-07
619,YNL185C,0.029994085670143274
620,YDL029W,0.00044258376164124663
621,YLR179C,0.0046709577789917685
622,YOL144W,2.403248830985495e-29
623,YML031W,1.3063681485774222e-08
624,YJL023C,0.0002444720406213187
625,YDR407C,0.00033124270256203826
626,YKL004W,0.0809715441122464
627,YCR031C,0.00530546146500621
628,YDL092W,0.012575207648509217
629,YBR079C,0.00806081665987159
630,YKL105C,0.007529451350143686
631,YML011C,0.0019285258582448788
632,YDL047W,0.0037274059086483255
633,YIL084C,0.0005993235986237629
634,YML008C,3.83040174267508e-29
635,YHR122W,0.00046472740163361716
636,YGR220C,0.004502013708355137
637,YOL004W,0.015315959797277097
638,YMR303C,0.008744841334774319
639,YMR078C,0.0002225028582921891
640,YAR015W,0.001735759893251265
641,YKL173W,3.835651075417971e-29
642,YGR125W,0.014637213195766125
643,YPR189W,0.0002225028582921891
644,YOR104W,0.0026414458127643333
645,YAR071W,0.001277989052626154
646,YDR188W,0.00537509712655496
647,YMR089C,0.0016674303550569037
648,YPR173C,2.527947450551055e-05
649,YDR370C,0.005887842301339043
650,YJL050W,0.00032133967419887877
651,YJL179W,2.048106023726447e-28
652,YJL144W,0.024779912486521113
653,YNL113W,3.981044330665661e-07
654,YHL039W,0.013779993749475725
655,YLR177W,0.0003364167362654599
656,YMR277W,0.0017565176510254334
657,YMR070W,0.024536651065779097
658,YKL185W,0.00010535228451578476
659,YBL023C,0.0033033571442402155
660,YLR410W,0.013128262721619162
661,YGL070C,1.1705272092822144e-05
662,YFR003C,0.0024322161645067893
663,YLR006C,0.0006055426430385116
664,YIL106W,0.021745494429374148
665,YDR129C,0.010746628988099565
666,YDR310C,0.00034871032854980733
667,YLR248W,0.0002398904795372024
668,YDL110C,0.001817420851292241
669,YDR044W,0.0018548821620101967
670,YJL006C,0.12003326444622033
671,YDL082W,6.69216937786996e-30
672,YDL044C,0.010571605687295399
673,YLR277C,0.0013746623230797565
674,YER089C,0.003874590665441686
675,YPL011C,0.001285013566353364
676,YBL056W,0.004581052678088099
677,YOR144C,0.09724326622568287
678,YGL103W,8.072297205350712e-05
679,YDL108W,0.0016959082824939149
680,YDR295C,0.08744236508438369
681,YLR441C,7.38883031867767e-06
682,YGR286C,0.11955768644946038
683,YDR064W,0.005832695470008372
684,YDR279W,0.0006969642846263799
685,YPL170W,0.004435041300474522
686,YNL164C,0.09664336014548464
687,YDL083C,0.03261471012734755
688,YKR062W,0.000634261273632624
689,YLR387C,1.6137923740084192e-05
690,YDL013W,0.0052273431226601
691,YFR019W,0.004711680549313445
692,YEL055C,4.7187565795510456e-30
693,YJL145W,0.00010535228451578476
694,YPR033C,0.0001864514856495896
695,YPR105C,0.03201320691326867
696,YBL091C,0.011486034127054134
697,YBL046W,0.0012835565470317198
698,YPL194W,0.004467531584421881
699,YJL076W,0.040749444832996154
700,YDR117C,9.201459061309545e-05
701,YMR268C,1.183189567710654e-05
702,YHR191C,1.6177199662036357e-29
703,YNR006W,5.876409420596588e-29
704,YLR291C,0.012615569024371866
705,YBR039W,0.00039188816157113496
706,YMR139W,0.0024749709093290877
707,YDR395W,0.0004468485412966143
708,YKL206C,0.009866909266600894
709,YKL014C,0.010509909207851428
710,YAL029C,0.0012274705179642568
711,YBL090W,0.004816780915968708
712,YDR238C,0.00010395288699524534
713,YGL195W,0.007880772333106412
714,YPR025C,0.002874035317722332
715,YBR095C,0.0018469539690876943
716,YJL066C,0.016434960930358643
717,YKL191W,0.0024892470975833914
718,YLR064W,0.008333826530418718
719,YNL246W,0.002388528768331558
720,YIL061C,0.0
721,YPL097W,0.0006794016901811029
722,YHR074W,0.0006013876670710792
723,YDR348C,0.005723580765923238
724,YER022W,0.005402661751287786
725,YDR314C,0.012373898902916885
726,YNL175C,0.0017984865888702169
727,YDR519W,0.002899780526333868
728,YDR303C,0.004975653277661138
729,YOR065W,0.0026414458127643333
730,YFR055W,0.0008740608371459619
731,YFL007W,0.0004545229527632083
732,YPL201C,0.00032953261338533325
733,YMR027W,8.940004461689414e-06
734,YER178W,0.007073816843741303
735,YGL086W,0.0009232142497721385
736,YOR181W,0.0006207020598078752
737,YMR258C,0.0007842356701910563
738,YOR209C,0.006591908263520669
739,YOR259C,0.03569145552109539
740,YLR044C,0.00020246742417557033
741,YDR005C,0.00026359915250721605
742,YHR024C,0.07400989925686509
743,YJL033W,0.015037680772532109
744,YML027W,0.0015697844454552218
745,YGL253W,0.0003263119791567886
746,YDR237W,0.015566383213937458
747,YGR252W,0.0006004862168997304
748,YGR211W,0.0018408152198957318
749,YER105C,1.9220750942970874e-05
750,YOR051C,0.002581960434651339
751,YGR251W,0.00015998055516453335
752,YBR151W,1.8471892860970238e-29
753,YLR116W,0.0009309036884157843
754,YDR219C,0.009943063199609609
755,YDR363W-A,0.00019399324722019307
756,YJL030W,0.00531716235456309
757,YIL076W,0.016011914069679976
758,YOR061W,0.0013432535232320692
759,YDR165W,0.0011709482184438216
760,YLR032W,2.923936097592883e-29
761,YDR390C,0.000758237747655639
762,YDR006C,0.0017124348971813454
763,YCR033W,0.002906235099997315
764,YDR021W,0.013671668381086069
765,YPR112C,0.01873262095752153
766,YMR214W,0.0030127337619731817
767,YPL259C,0.0061974455708710425
768,YER007C-A,0.0012153064080459945
769,YOL068C,0.0023212975671575535
770,YGL068W,0.009960833329397489
771,YDR324C,0.001520862486701197
772,YIL137C,5.711055209822616e-29
773,YKR038C,0.0027047762421200604
774,YOR213C,0.00025026709632831764
775,YDR353W,0.0005721871379228741
776,YPL066W,7.329795833290275e-07
777,YAL033W,0.10678521498947674
778,YFR031C-A,0.010646164725623856
779,YEL018W,0.0003477063385441734
780,YPL101W,0.0006477883718305906
781,YBL035C,0.011302381831532106
782,YFL024C,0.004088644591931711
783,YKL113C,0.0004269050695415609
784,YOR022C,0.005485691188826853
785,YML095C,3.055386459546687e-06
786,YGL172W,0.0007547072575035719
787,YPL226W,3.792010139903997e-05
788,YOL078W,0.01853263583590991
