index,protein,dc
370,YMR236W,102.78750142958367
371,YGL229C,2.38220860176581
372,YLR192C,174.08345969281646
373,YGR262C,13.664435202352745
374,YIR022W,143.3996857602855
375,YPL223C,0.815281825300355
376,YGL137W,105.02772661607771
377,YMR049C,51.97861379119228
378,YJR121W,8.29671239029331
379,YBR133C,2.025641847501535
380,YKL060C,743.9125262399746
381,YLR197W,308.56929039564386
382,YGL025C,94.79340524116152
383,YDR398W,27.860273534277376
384,YDR439W,17.99874167708389
385,YER050C,119.37967318452849
386,YJL164C,8.331139983037549
387,YKL143W,31.329206350361694
388,YGL190C,122.41938873777187
389,YKL124W,11.388259411776165
390,YJL217W,2.97629485366904
391,YOR242C,2.65516789765411
392,YGR264C,4.90639063732702
393,YLR287C,6.0022182687927
394,YKL129C,1.71993106785825
395,YCL054W,270.6626829097351
396,YER003C,15.075954411229644
397,YGL147C,414.11210997901264
398,YDR118W,23.26374912797493
399,YMR201C,4.97628675855112
400,YJL001W,64.51004792611221
401,YKL052C,24.90214349723215
402,YGR171C,7.612747272195462
403,YBR148W,4.982729293933881
404,YHL001W,843.5385605274156
405,YIR012W,18.38486942513302
406,YDR453C,2.38220860176581
407,YIL104C,2.9512028518657347
408,YOR070C,117.09146194454323
409,YNL088W,383.102829559224
410,YOR362C,90.03438722335447
411,YNR033W,0.815281825300355
412,YOR303W,3.18449651005889
413,YLR102C,5.81666058565478
414,YPR162C,275.68330979868733
415,YMR105C,4.08639535445877
416,YER133W,85.72261706797477
417,YGL108C,47.42885699944473
418,YLR132C,5.2150639264793295
419,YBR189W,479.1926278279535
420,YIL112W,71.85737817418578
421,YFL016C,265.48294920063466
422,YDL147W,193.1028332625723
423,YDR299W,205.10228538864072
424,YOR196C,9.716355973117475
425,YNL233W,1.62136362328883
426,YJR076C,45.46235732995913
427,YGL158W,13.903938158577386
428,YGL127C,98.76871765124605
429,YGL123W,645.3163531983873
430,YBR222C,78.10008164357795
431,YML124C,39.829906140407275
432,YFR040W,4.18665487587022
433,YBR139W,42.334914812269155
434,YPL154C,8.19563332067812
435,YKL003C,27.9213856173696
436,YHR099W,119.43358355290425
437,YHR207C,1.50695407614093
438,YAL051W,18.982265391843338
439,YGR128C,35.70552503968494
440,YDR207C,18.161957367284053
441,YNL082W,26.557325817786246
442,YDL005C,97.5081845245579
443,YDL131W,100.87632461596206
444,YGR274C,100.06938540675361
445,YMR071C,5.446819930496829
446,YDL043C,105.48133322198404
447,YHR103W,20.29928054398478
448,YLL023C,19.27395521035158
449,YHR021C,153.21416443501488
450,YNL132W,41.710754664607876
451,YIL105C,275.9228152545627
452,YLR107W,34.4566535859166
453,YOL061W,3.975135967550755
454,YMR255W,31.481686134906244
455,YCR047C,22.01157622354503
456,YLR435W,86.60330432230843
457,YOR269W,2.84036573198574
458,YIL021W,181.50584020624981
458,YIL021W,53.492281893834225
459,YFL023W,55.438199213666365
460,YML056C,14.263083259158176
461,YHR187W,19.62160294454966
462,YLR086W,23.766838167255866
463,YIR025W,108.89052326588947
464,YGR084C,12.333554490426454
465,YMR123W,151.9392851154687
466,YML010W,261.52253121260264
467,YFL034C-A,309.02402740296765
468,YJL138C,135.44481190995168
469,YJL140W,259.73874159865767
470,YLR094C,237.99304458260158
471,YBR122C,3.18449651005889
472,YKR072C,4.198996870173885
473,YHR185C,114.95901798361768
474,YGL043W,96.87696861477374
475,YLR129W,1.40904489260586
476,YPR020W,140.0218866275433
477,YLR421C,5.5667051118246995
478,YDR478W,26.958531412211578
479,YIR010W,4.69145058619982
480,YNL181W,17.352195233130292
481,YNR034W,15.01680529118912
482,YGL203C,173.32933911023454
483,YDR427W,8.69048548788707
484,YLR190W,66.84967009396384
485,YER035W,335.8657688750338
486,YER074W,34.01993127106572
487,YER016W,2.58559642741003
488,YBR067C,410.28992178322954
489,YGL030W,40.941014331351084
490,YOL115W,65.43344814257225
491,YJL137C,62.625577529385865
492,YBL076C,39.37774021660364
493,YGR020C,166.79128768444
494,YDR190C,3.197490427066165
495,YOR276W,59.17727695698945
496,YLR305C,0.815281825300355
497,YNL281W,17.14759749908928
498,YDL055C,125.94954576419664
499,YHR090C,34.05668519215983
500,YKL179C,64.13479763626938
501,YLR216C,201.1475234196856
502,YDL115C,602.3672085644456
503,YJL190C,5.942933984386345
504,YOR162C,95.89430207342492
505,YJR031C,6.02486224204463
506,YOR132W,10.35474460113368
507,YLL060C,2.97629485366904
508,YIL020C,385.22769146496205
509,YNL055C,13.179712013443561
510,YCL029C,3.18449651005889
511,YDR246W,105.73165799764998
512,YLR115W,336.8406474871731
513,YIL070C,15.699505469759046
514,YDR071C,41.105602619641274
515,YOR014W,101.60570937730297
516,YDR392W,126.17741696807461
517,YNL136W,7.307610210705644
518,YLR114C,27.274666759122052
519,YBR289W,36.367121408773514
520,YPR045C,39.02959879015659
521,YBR107C,2.483059638414565
522,YKL072W,4.714222465217685
523,YOL033W,150.17695369827518
524,YJR010C-A,38.71468133640375
525,YGL121C,10.691914073234999
526,YAL012W,0.815281825300355
527,YMR019W,71.19838331660917
528,YJL117W,47.153797959678904
529,YCR060W,27.492225789385323
530,YDL042C,28.414191121133808
531,YMR117C,3.18449651005889
532,YDL069C,33.82184444267924
533,YKL126W,31.479547150804134
534,YDL116W,13.43208542944933
535,YKL061W,4.6673377018717
536,YPL084W,18.658388809761007
537,YPL150W,65.00560599306738
538,YGR135W,6.767871532638435
539,YKL022C,5.68073146397148
540,YMR099C,48.25614427924586
541,YDR234W,114.79339155425907
542,YMR240C,906.9694956942822
543,YDR432W,439.37833803720537
544,YNL069C,9.99990172364687
545,YMR067C,11.11830675996932
546,YJL098W,2.04975364146067
547,YDR465C,787.9014341836363
548,YGL076C,265.191842917641
549,YKL023W,15.044896762104981
550,YBR073W,7.15073842323464
551,YBR248C,17.460509281908514
552,YDR452W,4.09255050355096
553,YPR114W,28.59020521434978
554,YNR011C,381.59277823321924
555,YIL133C,20.320154873355253
556,YLR187W,20.107213182230776
557,YLR222C,8.378130243852485
558,YLR090W,18.25359006090133
559,YJL026W,1.69305415460686
560,YMR021C,230.71771978662431
561,YHR097C,10.051190110389616
562,YBL016W,15.0064223564624
563,YNL071W,76.96887318704223
564,YNL110C,22.450511963775593
565,YGR116W,21.301947046938672
566,YMR196W,22.9472827142911
567,YOL133W,4.2173028332544895
568,YPL227C,5.04538130750708
569,YPL249C,252.69809955486326
570,YBR048W,3.899281192902575
571,YKR086W,140.27313765849092
572,YBR251W,0.815281825300355
573,YBL017C,21.096550200041303
574,YML017W,21.305907011401093
575,YNL049C,24.738756627167085
576,YGL194C,18.15314308650351
577,YHR042W,20.107213182230776
578,YLR409C,10.15906518987947
579,YCL017C,58.828614440531574
580,YKL040C,2.3070004554578
581,YDR235W,14.74217966239597
582,YDR059C,6.26418412667327
583,YHL008C,10.160569699087175
584,YAL047C,78.8703298638068
585,YBR258C,3.18449651005889
586,YGL232W,12.52978438384571
587,YDR013W,27.621174447054635
588,YDR405W,51.09628259949728
589,YNL059C,3.2040472700208547
590,YNL224C,10.069292691204916
591,YMR110C,51.49578520084652
592,YPR160W,6.53962710305401
593,YGL116W,461.99976314650536
594,YMR229C,13.845509230121046
595,YLR095C,15.06951563683997
596,YGR123C,1.925382326090085
597,YDR380W,67.24721129920718
598,YGR179C,2.97629485366904
599,YNL234W,120.05422534104832
600,YPL254W,3.18449651005889
601,YOR373W,3.18449651005889
602,YGL155W,62.48872635316423
603,YDR362C,48.15572499506489
604,YLR276C,298.67267816991745
605,YOR369C,71.76344279638612
606,YNR053C,5.81666058565478
607,YIL098C,38.55106692872563
608,YKL135C,8.8221022213329
609,YDR091C,14.114005635367729
610,YDR049W,1.61410452019512
611,YDR063W,67.00449785198118
612,YDR485C,20.965589547148447
613,YBR170C,210.74630278553184
614,YEL030W,16.623179486413164
615,YLR381W,7.63417515674832
616,YER159C,92.71049691734389
617,YFR037C,1.86088479744819
618,YDR388W,14.25261193273664
619,YNL185C,232.36535468626957
620,YDL029W,8.24639922720667
621,YLR179C,28.725815801560174
622,YOL144W,3.18449651005889
623,YML031W,5.81666058565478
624,YJL023C,4.08639535445877
625,YDR407C,4.38811374859758
626,YKL004W,496.67667348649894
627,YCR031C,51.16442487594742
628,YDL092W,195.65528751669265
629,YBR079C,52.3524547109425
630,YKL105C,89.6588865310665
631,YML011C,25.70185370593282
632,YDL047W,65.17793752230493
633,YIL084C,4.915646786655205
634,YML008C,3.18449651005889
635,YHR122W,16.367513436772892
636,YGR220C,72.82202443008968
637,YOL004W,176.41416563478927
638,YMR303C,58.801117652959974
639,YMR078C,0.815281825300355
640,YAR015W,80.89341519930302
641,YKL173W,3.18449651005889
642,YGR125W,83.30397359191032
643,YPR189W,0.815281825300355
644,YOR104W,31.605724666594906
645,YAR071W,18.792084935888063
646,YDR188W,57.65293259798579
647,YMR089C,19.934865649693354
648,YPR173C,2.47248426143188
649,YDR370C,60.390494750122635
650,YJL050W,26.106133397299192
651,YJL179W,2.97629485366904
652,YJL144W,290.4324004497518
653,YNL113W,6.16079136372793
654,YHL039W,73.69455752762934
655,YLR177W,9.99924247303265
656,YMR277W,11.677583771810497
657,YMR070W,121.70836552400189
658,YKL185W,2.09077779929686
659,YBL023C,29.434378734384943
660,YLR410W,160.8608820266917
661,YGL070C,2.73789578054899
662,YFR003C,21.60813640814533
663,YLR006C,8.35880980110859
664,YIL106W,272.5648743729939
665,YDR129C,75.0734211776248
666,YDR310C,4.59354140266475
667,YLR248W,1.11010050078973
668,YDL110C,15.75627536554985
669,YDR044W,12.577260924430298
670,YJL006C,993.7782610071328
671,YDL082W,3.18449651005889
672,YDL044C,103.34778102473476
673,YLR277C,14.831346786441296
674,YER089C,83.31221111069638
675,YPL011C,13.039529247877566
676,YBL056W,35.94518711995064
677,YOR144C,717.3899415019056
678,YGL103W,5.05808068884191
679,YDL108W,31.49757098247914
680,YDR295C,521.535711353547
681,YLR441C,2.73789578054899
682,YGR286C,1070.8366209690341
683,YDR064W,23.660179199517767
684,YDR279W,3.6853192259221847
685,YPL170W,25.639645045055882
686,YNL164C,641.2913200835617
687,YDL083C,173.82461042391495
688,YKR062W,3.33914067626384
689,YLR387C,2.97629485366904
690,YDL013W,57.17447007276891
691,YFR019W,49.40205859926045
692,YEL055C,3.18449651005889
693,YJL145W,2.09077779929686
694,YPR033C,14.639469336950631
695,YPR105C,173.94451311778533
696,YBL091C,107.4973263696705
697,YBL046W,7.543368004280155
698,YPL194W,97.15663118024001
699,YJL076W,259.73874159865767
700,YDR117C,7.7567892822300895
701,YMR268C,2.73789578054899
702,YHR191C,3.18449651005889
703,YNR006W,3.18449651005889
704,YLR291C,93.50879117560527
705,YBR039W,4.2304693563703
706,YMR139W,11.846980139602906
707,YDR395W,44.9224797903558
708,YKL206C,62.16196382110407
709,YKL014C,101.95689847462636
710,YAL029C,66.34922867742232
711,YBL090W,66.45255532236988
712,YDR238C,4.8386236548795605
713,YGL195W,35.15366084240003
714,YPR025C,57.994692754761836
715,YBR095C,26.303541910537035
716,YJL066C,149.89592342849073
717,YKL191W,12.333554490426454
718,YLR064W,94.97457599465766
719,YNL246W,95.07379400129737
720,YIL061C,0.0
721,YPL097W,18.673508595683796
722,YHR074W,3.693419660615745
723,YDR348C,125.21294057608323
724,YER022W,19.3712271534438
725,YDR314C,71.32581941000936
726,YNL175C,7.90443194209663
727,YDR519W,81.64661656623336
728,YDR303C,34.4566535859166
729,YOR065W,31.605724666594906
730,YFR055W,8.468166272087164
731,YFL007W,7.653058129856355
732,YPL201C,8.378130243852485
733,YMR027W,5.95258970733808
734,YER178W,52.19096998047089
735,YGL086W,17.67984935831129
736,YOR181W,9.168634532585205
737,YMR258C,18.928594186157667
738,YOR209C,172.45460456304522
739,YOR259C,525.0875311994993
740,YLR044C,6.915405743455059
741,YDR005C,10.21151711791485
742,YHR024C,480.76555041818915
743,YJL033W,80.408997335269
744,YML027W,22.25009668556909
745,YGL253W,11.53085121987281
746,YDR237W,153.71410804619256
747,YGR252W,27.105498947590426
748,YGR211W,12.830883630467119
749,YER105C,2.97629485366904
750,YOR051C,21.447425040987405
751,YGR251W,2.38220860176581
752,YBR151W,3.18449651005889
753,YLR116W,10.152981594358716
754,YDR219C,219.212855200383
755,YDR363W-A,5.2757159699973695
756,YJL030W,71.05023731989662
757,YIL076W,160.34493510329867
758,YOR061W,12.41428006692096
759,YDR165W,5.353918862501505
760,YLR032W,3.18449651005889
761,YDR390C,6.774242048141504
762,YDR006C,30.877914666413982
763,YCR033W,29.753418282179638
764,YDR021W,85.99652895191268
765,YPR112C,100.86694356965982
766,YMR214W,38.55106692872563
767,YPL259C,60.78990039257692
768,YER007C-A,20.894654953421945
769,YOL068C,27.41086019636716
770,YGL068W,69.07726030477521
771,YDR324C,10.5040513338402
772,YIL137C,3.18449651005889
773,YKR038C,10.32262688738798
774,YOR213C,4.7986010302540105
775,YDR353W,6.04440172706721
776,YPL066W,5.95258970733808
777,YAL033W,761.6078902886868
778,YFR031C-A,115.76002133712552
779,YEL018W,17.816696761036727
780,YPL101W,11.770301735736519
781,YBL035C,125.94954576419664
782,YFL024C,26.16361898858509
783,YKL113C,3.4531447912945303
784,YOR022C,47.8771233246765
785,YML095C,5.922392290607879
786,YGL172W,11.22717522452497
787,YPL226W,2.84036573198574
788,YOL078W,236.1449318248667
789,YNL209W,40.941014331351084
790,YDL175C,3.18449651005889
791,YBL014C,81.03565441131697
792,YBR279W,29.69009316250466
793,YML025C,2.97629485366904
794,YOL124C,7.663461827129071
795,YDR443C,97.6642917213206
796,YJR082C,16.110750107659694
797,YPL209C,2.84036573198574
798,YBR017C,28.1698862501608
799,YDR346C,131.42671095252808
800,YBR283C,3.18449651005889
801,YPL177C,17.14759749908928
802,YLR243W,13.18834479953658
803,YER098W,22.694728830515125
804,YOL059W,64.08694525866314
805,YOL038W,27.30867873686641
806,YBL038W,15.770450853087661
807,YDR023W,107.84877391447942
808,YLR325C,22.957817475121477
809,YLR439W,92.98535763966328
810,YGL150C,1.54774801661184
811,YDR035W,11.165444691608075
812,YGR270W,33.839444846108606
813,YHR164C,14.026475427603806
814,YLR106C,130.69181368014046
815,YGR165W,5.2101383575604245
816,YPR191W,50.27389207617742
817,YIL063C,2.97629485366904
818,YGR180C,10.84577680061344
819,YLR424W,12.483503367818045
820,YOR172W,20.19596019361962
821,YNL005C,3.18449651005889
822,YOR136W,6.16079136372793
823,YNL015W,27.225890596563865
824,YAL036C,7.42380547911084
825,YFL049W,8.86522797403037
826,YBR152W,2.025641847501535
827,YAL017W,181.54604442122587
828,YKR025W,20.377007897985052
829,YGL240W,8.30002222539856
830,YHR102W,12.680698622459536
831,YDL181W,1.11010050078973
832,YKR076W,37.844974725569955
833,YIL062C,959.6483077720642
834,YOR096W,3.1357423482912647
835,YML013W,92.43040289104813
836,YMR146C,3.18449651005889
837,YGL130W,3.999778335359245
838,YMR170C,73.13910424707284
839,YDR153C,9.187610684108959
840,YDR480W,12.252172207156184
841,YFR021W,955.2741489828489
842,YNL302C,6.37191976191426
843,YJR105W,5.7141906342180295
844,YOL149W,42.56079994559244
845,YOL094C,11.687660098881231
846,YGR140W,146.5397493474048
847,YBR185C,390.95174039658224
848,YGR285C,111.10289319319864
849,YDR359C,6.08941688268827
850,YBL052C,150.1769536982752
851,YLR406C,56.86887841089991
852,YPR143W,20.15190586634997
853,YOL087C,13.49768598359945
854,YHR179W,14.09398205550095
855,YDR092W,3.340753744432565
856,YDR147W,17.454325875004002
857,YGR250C,11.536532426282129
858,YPL211W,33.70625786217027
859,YPL255W,53.43763172377696
860,YKL182W,19.656049362463094
861,YLR272C,232.0474757164369
862,YLR347C,5.63146275132315
863,YDL241W,63.58626680688203
864,YOL135C,8.95029748757473
865,YPL225W,29.37680376950365
866,YBR082C,56.24239465662523
867,YCR032W,17.32655283431344
868,YFR008W,0.815281825300355
869,YJR012C,10.13813749285083
870,YDR409W,4.732091580803759
871,YDR026C,1023.2346836815373
872,YDR174W,1.58627143500435
873,YNL167C,3.18449651005889
